Name,Grade,Year,School,Conference,Meet_ID,Meet_Name,Meet_Start,Meet_End,Event,Mark,Place,Prelim/Final
CORBIN HANSEN,SR,4,NEBRASKA-KEARNEY,,65174,MIAA Indoor Track & Field Championships  Feb 28 -,"Mar 1, 2020","Mar 1, 2020",3000,8:29.89,7,F
CORBIN HANSEN,SR,4,NEBRASKA-KEARNEY,,65174,MIAA Indoor Track & Field Championships  Feb 28 -,"Mar 1, 2020","Mar 1, 2020",5000,14:40.50,4,F
CORBIN HANSEN,SR,4,NEBRASKA-KEARNEY,,63883,2020 Nebraska Tune-Up,"Feb 21, 2020","Feb 21, 2020",Mile,4:12.73,4,F
CORBIN HANSEN,SR,4,NEBRASKA-KEARNEY,,64962,2020 Bearcat Open,"Feb 7, 2020","Feb 8, 2020",3000,8:23.26,2,F
CORBIN HANSEN,SR,4,NEBRASKA-KEARNEY,,64615,Prairie Wolf Indoor Invitational,"Jan 24, 2020","Jan 24, 2020",3000,8:30.70,1,F
CORBIN HANSEN,SR,4,NEBRASKA-KEARNEY,,63635,2019 Mel Tjeerdsma Classic,"Dec 6, 2019","Dec 7, 2019",5000,14:40.51,8,F
CORBIN HANSEN,SR,4,NEBRASKA-KEARNEY,,58200,Augustana Twilight XC Meet,"Sep 6, 2019","Sep 6, 2019",4M,19:26.9,,N/A
CORBIN HANSEN,SR,4,NEBRASKA-KEARNEY,,59355,NCC Dr. Keeler Track & Field Meet,"May 9, 2019","May 10, 2019",3000S,9:24.89,19,F
CORBIN HANSEN,SR,4,NEBRASKA-KEARNEY,,58194,MIAA Championships,"May 3, 2019","May 5, 2019",3000S,9:22.74,2,F
CORBIN HANSEN,SR,4,NEBRASKA-KEARNEY,,56324,Mt. SAC Relays,"Apr 18, 2019","Apr 20, 2019",3000S,9:02.32,11,F
CORBIN HANSEN,SR,4,NEBRASKA-KEARNEY,,56946,Friends University Spring Open,"Apr 5, 2019","Apr 6, 2019",3000S,9:21.63,2,F
CORBIN HANSEN,SR,4,NEBRASKA-KEARNEY,,54070,FHSU Alex Francis Classic,"Mar 28, 2019","Mar 28, 2019",5000,15:07.25,1,F
CORBIN HANSEN,SR,4,NEBRASKA-KEARNEY,,55893,MIAA Indoor Track & Field Championships,"Feb 22, 2019","Feb 24, 2019",3000,8:37.55,6,F
CORBIN HANSEN,SR,4,NEBRASKA-KEARNEY,,55511,2019 Nebraska Tune-Up,"Feb 15, 2019","Feb 15, 2019",Mile,4:19.06,5,F
CORBIN HANSEN,SR,4,NEBRASKA-KEARNEY,,53951,2019 Bearcat Invite,"Feb 8, 2019","Feb 9, 2019",5000,14:39.64,2,F
CORBIN HANSEN,SR,4,NEBRASKA-KEARNEY,,52818,2019 Frank Sevigne Husker Invitational,"Feb 1, 2019","Feb 2, 2019",3000,8:33.83,17,F
CORBIN HANSEN,SR,4,NEBRASKA-KEARNEY,,51121,North Central College Dr. Keeler Meet,"May 10, 2018","May 10, 2018",3000S,9:04.80,5,F
CORBIN HANSEN,SR,4,NEBRASKA-KEARNEY,,50824,2018 MIAA Outdoor Championships,"May 4, 2018","May 6, 2018",3000S,9:28.44,3,F
CORBIN HANSEN,SR,4,NEBRASKA-KEARNEY,,50466,Bryan Clay Invitational,"Apr 19, 2018","Apr 20, 2018",3000S,9:14.98,39,F
CORBIN HANSEN,SR,4,NEBRASKA-KEARNEY,,49049,SBU Invite,"Apr 7, 2018","Apr 7, 2018",3000S,9:20.03,2,F
CORBIN HANSEN,SR,4,NEBRASKA-KEARNEY,,47643,Alex Francis Classic College Division,"Mar 30, 2018","Mar 30, 2018",1500,4:07.27,6,F
CORBIN HANSEN,SR,4,NEBRASKA-KEARNEY,,48731,MIAA Indoor Track & Field Championships,"Feb 23, 2018","Feb 25, 2018",3000,8:36.39,8,F
CORBIN HANSEN,SR,4,NEBRASKA-KEARNEY,,48731,MIAA Indoor Track & Field Championships,"Feb 23, 2018","Feb 25, 2018",5000,14:56.02,3,F
CORBIN HANSEN,SR,4,NEBRASKA-KEARNEY,,47617,2018 Nebraska Tune-Up,"Feb 16, 2018","Feb 16, 2018",Mile,4:20.51,13,F
CORBIN HANSEN,SR,4,NEBRASKA-KEARNEY,,48430,2018 Frank Sevigne Husker Invite,"Feb 2, 2018","Feb 3, 2018",3000,8:37.46,11,F
CORBIN HANSEN,SR,4,NEBRASKA-KEARNEY,,48250,Pittsburg State Invitational,"Jan 27, 2018","Jan 27, 2018",5000,14:55.44,5,F
CORBIN HANSEN,SR,4,NEBRASKA-KEARNEY,,47402,Prairie Wolf Indoor Invitational 2018,"Jan 19, 2018","Jan 19, 2018",3000,8:41.21,2,F
NICHOLAS SKINNER,REDSHIRT,UNATTACHED,COLO.,,63658,GVSU Big Meet Invite (Friday),"Feb 14, 2020","Feb 14, 2020",Mile,4:26.62,54,F
NICHOLAS SKINNER,REDSHIRT,UNATTACHED,COLO.,,64577,Mountain Lion Open,"Feb 7, 2020","Feb 8, 2020",Mile,4:22.72,3,F
NICHOLAS SKINNER,REDSHIRT,UNATTACHED,COLO.,,64615,Prairie Wolf Indoor Invitational,"Jan 24, 2020","Jan 24, 2020",3000,8:32.14,2,F
NICHOLAS SKINNER,REDSHIRT,UNATTACHED,COLO.,,59960,Air Force Twilight Open,"May 3, 2019","May 3, 2019",1500,4:03.12,6,F
NICHOLAS SKINNER,REDSHIRT,UNATTACHED,COLO.,,58709,RMAC Outdoor Track & Field Championships,"Apr 26, 2019","Apr 28, 2019",1500,3:57.43,11,P
NICHOLAS SKINNER,REDSHIRT,UNATTACHED,COLO.,,58716,Bryan Clay Invitational,"Apr 17, 2019","Apr 19, 2019",1500,3:51.75,116,F
NICHOLAS SKINNER,REDSHIRT,UNATTACHED,COLO.,,59319,Wichita State KT Woodman Classic,"Apr 10, 2019","Apr 13, 2019",800,1:58.71,8,F
NICHOLAS SKINNER,REDSHIRT,UNATTACHED,COLO.,,58465,Colorado Invitational 2019,"Apr 5, 2019","Apr 6, 2019",1500,3:56.64,16,F
EMMANUEL TOO,SR,4,WEST,,65317,Lone Star Conference,"Feb 21, 2020","Feb 22, 2020",Mile,4:19.12,2,F
EMMANUEL TOO,SR,4,WEST,,65317,Lone Star Conference,"Feb 21, 2020","Feb 22, 2020",3000,8:50.85,6,F
EMMANUEL TOO,SR,4,WEST,,65317,Lone Star Conference,"Feb 21, 2020","Feb 22, 2020",DMR,10:29.47,4,F
EMMANUEL TOO,SR,4,WEST,,65127,Texas Tech Shootout,"Feb 14, 2020","Feb 15, 2020",600 yd,1:15.11,14,F
EMMANUEL TOO,SR,4,WEST,,65127,Texas Tech Shootout,"Feb 14, 2020","Feb 15, 2020",Mile,4:24.27,6,F
EMMANUEL TOO,SR,4,WEST,,64622,Wendy's / Pittsburg State Invitational,"Feb 1, 2020","Feb 1, 2020",3000,8:33.95,11,F
EMMANUEL TOO,SR,4,WEST,,64435,2020 Power 5,"Jan 24, 2020","Jan 25, 2020",Mile,4:26.79,2,F
EMMANUEL TOO,SR,4,WEST,,64435,2020 Power 5,"Jan 24, 2020","Jan 25, 2020",DMR,10:22.01,3,F
EMMANUEL TOO,SR,4,WEST,,62990,Corky Classic,"Jan 17, 2020","Jan 18, 2020",800,1:58.74,6,F
EMMANUEL TOO,SR,4,WEST,,62990,Corky Classic,"Jan 17, 2020","Jan 18, 2020",Mile,4:21.43,2,F
EMMANUEL TOO,SR,4,WEST,,62190,Crimson & Gold Invitational,"Dec 7, 2019","Dec 7, 2019",5000,15:02.25,2,F
EMMANUEL TOO,SR,4,WEST,,59785,West Texas A&M Last Chance,"May 12, 2019","May 12, 2019",3000S,9:40.26,3,F
EMMANUEL TOO,SR,4,WEST,,59594,Lone Star Outdoor Track and Field Championships,"May 2, 2019","May 4, 2019",1500,4:03.76,5,F
EMMANUEL TOO,SR,4,WEST,,59594,Lone Star Outdoor Track and Field Championships,"May 2, 2019","May 4, 2019",5000,DNF,N/A,N/A
EMMANUEL TOO,SR,4,WEST,,59594,Lone Star Outdoor Track and Field Championships,"May 2, 2019","May 4, 2019",3000S,9:38.97,2,F
EMMANUEL TOO,SR,4,WEST,,58274,Bryan Clay Invitational,"Apr 17, 2019","Apr 19, 2019",1500,3:56.92,85,F
EMMANUEL TOO,SR,4,WEST,,57760,WT Classic & Multi,"Apr 5, 2019","Apr 6, 2019",3000S,9:53.51,3,F
EMMANUEL TOO,SR,4,WEST,,58356,Texas State Bobcat Invitational,"Mar 28, 2019","Mar 30, 2019",1500,3:59.99,8,F
EMMANUEL TOO,SR,4,WEST,,57793,2019 92nd Clyde Littlefield Texas Relays,"Mar 27, 2019","Mar 30, 2019",1500,4:00.32,2,F
EMMANUEL TOO,SR,4,WEST,,56057,Fearless Champion Open,"Mar 22, 2019","Mar 23, 2019",5000,15:46.97,5,F
EMMANUEL TOO,SR,4,WEST,,56621,2019 GAC Championships/All-Comers,"Feb 22, 2019","Feb 23, 2019",Mile,4:23.64,,F
EMMANUEL TOO,SR,4,WEST,,56621,2019 GAC Championships/All-Comers,"Feb 22, 2019","Feb 23, 2019",DMR,10:22.80,3.0,F
EMMANUEL TOO,SR,4,WEST,,52307,Lone Star Conference,"Feb 16, 2019","Feb 17, 2019",Mile,4:20.58,2,F
EMMANUEL TOO,SR,4,WEST,,52307,Lone Star Conference,"Feb 16, 2019","Feb 17, 2019",3000,8:56.30,5,F
EMMANUEL TOO,SR,4,WEST,,52307,Lone Star Conference,"Feb 16, 2019","Feb 17, 2019",DMR,10:25.77,3,F
EMMANUEL TOO,SR,4,WEST,,55092,4th Annual Indoor Gorilla Classic,"Feb 8, 2019","Feb 9, 2019",800,1:56.72,38,F
EMMANUEL TOO,SR,4,WEST,,54053,Pittsburg State Invitational,"Jan 26, 2019","Jan 26, 2019",Mile,4:15.80,14,F
EMMANUEL TOO,SR,4,WEST,,53411,The Power 5,"Jan 19, 2019","Jan 19, 2019",3000,9:09.46,5,F
EMMANUEL TOO,SR,4,WEST,,53411,The Power 5,"Jan 19, 2019","Jan 19, 2019",DMR,10:19.19,2,F
EMMANUEL TOO,SR,4,WEST,,53483,ASU Early Grizzly Open,"Dec 7, 2018","Dec 8, 2018",Mile,4:24.82,4,F
EMMANUEL TOO,SR,4,WEST,,53483,ASU Early Grizzly Open,"Dec 7, 2018","Dec 8, 2018",DMR,10:42.26,1,F
EMMANUEL TOO,SR,4,WEST,,47384,IC4A/ECAC DI Outdoor Track & Field Championships,"May 12, 2018","May 13, 2018",1500,3:57.88,39,F
EMMANUEL TOO,SR,4,WEST,,46866,MEAC Outdoor Track & Field Championships,"May 3, 2018","May 5, 2018",1500,3:55.09,2,F
EMMANUEL TOO,SR,4,WEST,,46866,MEAC Outdoor Track & Field Championships,"May 3, 2018","May 5, 2018",5000,15:34.76,5,F
EMMANUEL TOO,SR,4,WEST,,46866,MEAC Outdoor Track & Field Championships,"May 3, 2018","May 5, 2018",10000,32:40.04,6,F
EMMANUEL TOO,SR,4,WEST,,48254,New Captains Classic & Combined Events,"Apr 20, 2018","Apr 21, 2018",1500,4:00.18,6,F
EMMANUEL TOO,SR,4,WEST,,47019,George Mason Spring Invitational,"Apr 14, 2018","Apr 14, 2018",1500,3:53.98,17,F
EMMANUEL TOO,SR,4,WEST,,46756,2018 Colonial Relays,"Apr 5, 2018","Apr 7, 2018",5000,14:59.26,17,F
BRENDAN KLYNSTRA,SR,4,MICHIGAN,,56210,GLIAC Outdoor Track & Field Championships,"May 1, 2019","May 3, 2019",5000,14:53.54,5,F
BRENDAN KLYNSTRA,SR,4,MICHIGAN,,52281,"53rd Annual Hillsdale ""GINA"" Relays","Apr 25, 2019","Apr 27, 2019",1500,4:05.05,11,F
KYLE MORAN,SO,2,COLORADO,,65127,RMAC Indoor Track & Field Championships,"Feb 28, 2020","Feb 29, 2020",5000,14:55.37,4,F
KYLE MORAN,SO,2,COLORADO,,63963,Texas Tech Shootout,"Feb 14, 2020","Feb 15, 2020",3000,8:14.67,2,F
KYLE MORAN,SO,2,COLORADO,,63068,Mines Winter Classic Invitational  Jan 31 -,"Feb 1, 2020","Feb 1, 2020",Mile,4:22.21,5,F
KYLE MORAN,SO,2,COLORADO,,62377,Mines Alumni Classic & Multi,"Dec 5, 2019","Dec 6, 2019",5000,14:54.16,3,F
NICKOLAS MCNAMEE,SO,2,STONEHILL,,63790,Boston University Last Chance Qualifier,"Feb 28, 2020","Feb 28, 2020",Mile,4:12.21,39,F
NICKOLAS MCNAMEE,SO,2,STONEHILL,,63788,Northeast-10 Indoor Track & Field Championships,"Feb 20, 2020","Feb 21, 2020",800,2:08.51,17,P
NICKOLAS MCNAMEE,SO,2,STONEHILL,,63788,Northeast-10 Indoor Track & Field Championships,"Feb 20, 2020","Feb 21, 2020",Mile,4:17.43,3,F
NICKOLAS MCNAMEE,SO,2,STONEHILL,,63788,Northeast-10 Indoor Track & Field Championships,"Feb 20, 2020","Feb 21, 2020",4x800,7:53.45,2,F
NICKOLAS MCNAMEE,SO,2,STONEHILL,,63541,2020 BU David Hemery Valentine Invitational,"Feb 14, 2020","Feb 15, 2020",800,1:55.66,104,F
NICKOLAS MCNAMEE,SO,2,STONEHILL,,63179,NEICAAA Indoor Track & Field Championship  Jan 31 -,"Feb 1, 2020","Feb 1, 2020",Mile,4:12.48,4,F
NICKOLAS MCNAMEE,SO,2,STONEHILL,,63179,NEICAAA Indoor Track & Field Championship  Jan 31 -,"Feb 1, 2020","Feb 1, 2020",4x800,7:54.90,13,F
NICKOLAS MCNAMEE,SO,2,STONEHILL,,63656,Boston University John Thomas Terrier Classic,"Jan 24, 2020","Jan 25, 2020",Mile,4:15.23,44,F
NICKOLAS MCNAMEE,SO,2,STONEHILL,,63936,URI Sorlien Invitational,"Jan 18, 2020","Jan 18, 2020",Mile,4:21.96,2,F
NICKOLAS MCNAMEE,SO,2,STONEHILL,,61977,Beantown Challenge,"Jan 10, 2020","Jan 11, 2020",3000,DNF,N/A,N/A
NICKOLAS MCNAMEE,SO,2,STONEHILL,,58097,New England Outdoor Championship - NEICAAA,"May 10, 2019","May 11, 2019",4x800,7:45.82,5,F
NICKOLAS MCNAMEE,SO,2,STONEHILL,,58000,Northeast-10 Outdoor Track & Field Championships,"May 3, 2019","May 4, 2019",1500,4:00.02,6,F
NICKOLAS MCNAMEE,SO,2,STONEHILL,,58000,Northeast-10 Outdoor Track & Field Championships,"May 3, 2019","May 4, 2019",4x800,7:41.71,1,F
NICKOLAS MCNAMEE,SO,2,STONEHILL,,57908,Stonehill Skyhawk Invitational,"Apr 27, 2019","Apr 27, 2019",1500,4:02.05,1,F
NICKOLAS MCNAMEE,SO,2,STONEHILL,,58228,Holy Cross Invitational 2019,"Apr 20, 2019","Apr 20, 2019",800,1:57.21,11,F
VINCENT SARINO,FR,1,CAL,,65783,Beach Opener,"Mar 7, 2020","Mar 7, 2020",1500,3:58.61,5,F
VINCENT SARINO,FR,1,CAL,,63669,Rossi Relays,"Feb 22, 2020","Feb 22, 2020",DMR,10:10.69,2,F
PATRICK CHEMOIMET,FR,1,LUBBOCK,,65317,Lone Star Conference,"Feb 21, 2020","Feb 22, 2020",3000,8:46.21,5,F
PATRICK CHEMOIMET,FR,1,LUBBOCK,,65317,Lone Star Conference,"Feb 21, 2020","Feb 22, 2020",5000,15:27.19,4,F
PATRICK CHEMOIMET,FR,1,LUBBOCK,,65127,Texas Tech Shootout,"Feb 14, 2020","Feb 15, 2020",5000,15:43.07,8,F
PATRICK CHEMOIMET,FR,1,LUBBOCK,,62681,New Mexico Team Open,"Feb 1, 2020","Feb 1, 2020",3000,9:00.70,7,F
PATRICK CHEMOIMET,FR,1,LUBBOCK,,64435,Corky Classic,"Jan 17, 2020","Jan 18, 2020",Mile,4:38.19,20,F
HUNTER KIMBALL,SR,4,AUGUSTA,,57299,Victor Ice Breaker Duals,"Mar 7, 2020","Mar 7, 2020",3000S,9:34.92,1,F
HUNTER KIMBALL,SR,4,AUGUSTA,,59175,Cougar Invitational 2020,"Feb 22, 2020","Feb 22, 2020",1500,4:00.12,3,F
HUNTER KIMBALL,SR,4,AUGUSTA,,59175,Cougar Invitational 2020,"Feb 22, 2020","Feb 22, 2020",3000,8:50.08,5,F
HUNTER KIMBALL,SR,4,AUGUSTA,,54445,2019 Mount Olive Final Qualifier,"May 12, 2019","May 12, 2019",5000,15:07.81,2,F
HUNTER KIMBALL,SR,4,AUGUSTA,,53630,Peach Belt Conference Track & Field Championships,"Apr 18, 2019","Apr 20, 2019",5000,14:59.49,1,F
HUNTER KIMBALL,SR,4,AUGUSTA,,53630,Peach Belt Conference Track & Field Championships,"Apr 18, 2019","Apr 20, 2019",10000,31:24.00,2,F
HUNTER KIMBALL,SR,4,AUGUSTA,,53046,GSC / PBC Challenge,"Apr 6, 2019","Apr 6, 2019",5000,DNF,N/A,N/A
HUNTER KIMBALL,SR,4,AUGUSTA,,52262,Raleigh Relays,"Mar 29, 2019","Mar 30, 2019",10000,30:53.25,39,F
PHILLIP DORADO,SR,4,CAL,,64328,2020 San Diego Collegiate Challenge,"Mar 7, 2020","Mar 7, 2020",800,2:01.64,14,F
PHILLIP DORADO,SR,4,CAL,,64328,2020 San Diego Collegiate Challenge,"Mar 7, 2020","Mar 7, 2020",1500,4:07.17,9,F
PHILLIP DORADO,SR,4,CAL,,63898,San Marcos Mangrum Preview,"Feb 8, 2020","Feb 8, 2020",3000,9:21.56,9,F
PHILLIP DORADO,SR,4,CAL,,63898,San Marcos Mangrum Preview,"Feb 8, 2020","Feb 8, 2020",DMR,10:27.01,3,F
PHILLIP DORADO,SR,4,CAL,,58489,CCAA Track & Field Championships,"May 2, 2019","May 4, 2019",10000,DNF,N/A,N/A
PHILLIP DORADO,SR,4,CAL,,58755,2019 Triton Invitational,"Apr 12, 2019","Apr 13, 2019",5000,15:54.07,19,F
PHILLIP DORADO,SR,4,CAL,,56945,2019 California Collegiate Open,"Mar 30, 2019","Mar 30, 2019",5000,16:34.16,28,F
PHILLIP DORADO,SR,4,CAL,,54070,41st Annual Aztec Open,"Mar 21, 2019","Mar 22, 2019",1500,4:13.07,19,F
PHILLIP DORADO,SR,4,CAL,,53679,Ross and Sharon Irwin Collegiate Scoring meet,"Mar 16, 2019","Mar 16, 2019",5000,15:46.29,19,F
PHILLIP DORADO,SR,4,CAL,,54349,2019 San Diego Collegiate Challenge,"Mar 9, 2019","Mar 9, 2019",3000,9:16.49,7,F
PHILLIP DORADO,SR,4,CAL,,52948,RCC Invitational,"Mar 1, 2019","Mar 1, 2019",1500,4:19.18,28,F
PHILLIP DORADO,SR,4,CAL,,52948,RCC Invitational,"Mar 1, 2019","Mar 1, 2019",3000,9:25.81,22,F
PHILLIP DORADO,SR,4,CAL,,53618,23rd Rossi Relays,"Feb 23, 2019","Feb 23, 2019",3000,9:25.71,59,F
PHILLIP DORADO,SR,4,CAL,,52493,NCAA Division II West Region Cross Country Championships,"Nov 17, 2018","Nov 17, 2018",6.2M,32:46.4,,N/A
PHILLIP DORADO,SR,4,CAL,,48786,2018 CCAA Championships,"May 3, 2018","May 5, 2018",1500,4:01.78,7,P
PHILLIP DORADO,SR,4,CAL,,48062,Bryan Clay Invitational,"Apr 19, 2018","Apr 20, 2018",5000,DNF,N/A,N/A
PHILLIP DORADO,SR,4,CAL,,47545,UCSD Triton Invitational,"Apr 13, 2018","Apr 14, 2018",1500,4:01.46,12,F
PHILLIP DORADO,SR,4,CAL,,48068,2018 Pomona-Pitzer T&F Invite,"Apr 7, 2018","Apr 7, 2018",800,2:02.00,63,F
PHILLIP DORADO,SR,4,CAL,,48068,2018 Pomona-Pitzer T&F Invite,"Apr 7, 2018","Apr 7, 2018",1500,4:14.69,75,F
AUSTIN NOLAN,JR,3,SOUTHERN,,65543,GLVC Championships  Feb 29 -,"Mar 1, 2020","Mar 1, 2020",3000,8:34.06,1,F
AUSTIN NOLAN,JR,3,SOUTHERN,,65543,GLVC Championships  Feb 29 -,"Mar 1, 2020","Mar 1, 2020",5000,14:44.30,2,F
AUSTIN NOLAN,JR,3,SOUTHERN,,63658,GVSU Big Meet Invite (Friday),"Feb 14, 2020","Feb 14, 2020",5000,14:19.66,6,F
AUSTIN NOLAN,JR,3,SOUTHERN,,63155,2020 Meyo Invitational,"Feb 7, 2020","Feb 8, 2020",3000,8:10.91,6,F
AUSTIN NOLAN,JR,3,SOUTHERN,,62748,2020 Gladstein Invitational,"Jan 24, 2020","Jan 25, 2020",3000,8:16.14,4,F
AUSTIN NOLAN,JR,3,SOUTHERN,,62748,2020 Gladstein Invitational,"Jan 24, 2020","Jan 25, 2020",5000,DNF,N/A,N/A
AUSTIN NOLAN,JR,3,SOUTHERN,,63536,UAB Vulcan Invitational,"Jan 11, 2020","Jan 11, 2020",3000,8:30.51,1,F
AUSTIN NOLAN,JR,3,SOUTHERN,,54259,SLU Billiken Invitational,"Apr 5, 2019","Apr 6, 2019",1500,4:08.23,14,F
AUSTIN NOLAN,JR,3,SOUTHERN,,50000,North Central College Dr. Keeler Meet,"May 10, 2018","May 10, 2018",10000,30:31.94,3,F
AUSTIN NOLAN,JR,3,SOUTHERN,,49207,GLVC Outdoor Track & Field Championships,"May 3, 2018","May 5, 2018",1500,4:01.60,6,F
AUSTIN NOLAN,JR,3,SOUTHERN,,49207,GLVC Outdoor Track & Field Championships,"May 3, 2018","May 5, 2018",5000,14:53.92,2,F
AUSTIN NOLAN,JR,3,SOUTHERN,,48967,Mt. SAC Relays,"Apr 19, 2018","Apr 21, 2018",10000,31:02.76,14,F
AUSTIN NOLAN,JR,3,SOUTHERN,,49075,Kentucky Wesleyan Track & Field Invitational,"Apr 6, 2018","Apr 6, 2018",1500,3:59.44,2,F
AUSTIN NOLAN,JR,3,SOUTHERN,,49075,Kentucky Wesleyan Track & Field Invitational,"Apr 6, 2018","Apr 6, 2018",3000,9:00.70,1,F
AUSTIN NOLAN,JR,3,SOUTHERN,,47002,Raleigh Relays,"Mar 30, 2018","Mar 31, 2018",5000,14:53.72,96,F
AUSTIN NOLAN,JR,3,SOUTHERN,,48320,Vanderbilt Black and Gold,"Mar 23, 2018","Mar 24, 2018",1500,3:57.45,16,F
AUSTIN NOLAN,JR,3,SOUTHERN,,47574,GLVC Indoor Track & Field Championships,"Feb 24, 2018","Feb 25, 2018",3000,8:35.64,1,F
AUSTIN NOLAN,JR,3,SOUTHERN,,47574,GLVC Indoor Track & Field Championships,"Feb 24, 2018","Feb 25, 2018",5000,15:08.78,1,F
AUSTIN NOLAN,JR,3,SOUTHERN,,47153,GVSU Big Meet- Friday,"Feb 9, 2018","Feb 9, 2018",5000,14:33.64,13,F
TREVOR BOAZ,FR,1,CAL,,63898,San Marcos Mangrum Preview,"Feb 8, 2020","Feb 8, 2020",3000,9:18.96,8,F
TREVOR BOAZ,FR,1,CAL,,63898,San Marcos Mangrum Preview,"Feb 8, 2020","Feb 8, 2020",DMR,10:27.01,3,F
SADADINE ADAM,FR,1,AMERICAN,,63115,Northeast-10 Indoor Track & Field Championships,"Feb 20, 2020","Feb 21, 2020",5000,16:03.91,18,F
SADADINE ADAM,FR,1,AMERICAN,,64443,Tufts Cupid Challenge,"Feb 8, 2020","Feb 8, 2020",5000,16:05.03,20,F
SADADINE ADAM,FR,1,AMERICAN,,64164,Springfield College Massasoit Classic,"Jan 25, 2020","Jan 25, 2020",3000,9:18.53,3,F
SADADINE ADAM,FR,1,AMERICAN,,63726,Mary Grinaker Invitational,"Jan 18, 2020","Jan 18, 2020",800,2:10.77,13,F
SADADINE ADAM,FR,1,AMERICAN,,63726,Mary Grinaker Invitational,"Jan 18, 2020","Jan 18, 2020",Mile,4:42.23,12,F
SADADINE ADAM,FR,1,AMERICAN,,62945,2020 Dartmouth Relays - College & Open,"Jan 10, 2020","Jan 10, 2020",Mile,4:41.68,33,F
SADADINE ADAM,FR,1,AMERICAN,,63311,Joe Donahue Games Opener,"Dec 14, 2019","Dec 14, 2019",3000,9:25.14,19,F
JOSH LITWILLER,SR,4,CAL,,64328,2020 San Diego Collegiate Challenge,"Mar 7, 2020","Mar 7, 2020",1500,4:07.11,8,F
JOSH LITWILLER,SR,4,CAL,,64328,2020 San Diego Collegiate Challenge,"Mar 7, 2020","Mar 7, 2020",3000,8:43.25,7,F
JOSH LITWILLER,SR,4,CAL,,63898,San Marcos Mangrum Preview,"Feb 8, 2020","Feb 8, 2020",3000,8:52.85,1,F
JOSH LITWILLER,SR,4,CAL,,63898,San Marcos Mangrum Preview,"Feb 8, 2020","Feb 8, 2020",DMR,10:34.97,5,F
JOSH LITWILLER,SR,4,CAL,,54070,2019 Oxy Invitational,"May 11, 2019","May 11, 2019",5000,14:23.08,22,F
JOSH LITWILLER,SR,4,CAL,,53679,CCAA Track & Field Championships,"May 2, 2019","May 4, 2019",10000,30:12.48,2,F
JOSH LITWILLER,SR,4,CAL,,54439,Mt. SAC Relays,"Apr 18, 2019","Apr 20, 2019",10000,30:19.43,2,F
JOSH LITWILLER,SR,4,CAL,,52493,2019 Triton Invitational,"Apr 12, 2019","Apr 13, 2019",1500,4:12.06,30,F
JOSH LITWILLER,SR,4,CAL,,54248,2019 California Collegiate Open,"Mar 30, 2019","Mar 30, 2019",5000,15:05.77,2,F
JOSH LITWILLER,SR,4,CAL,,51617,Ross and Sharon Irwin Collegiate Scoring meet,"Mar 16, 2019","Mar 16, 2019",5000,15:24.75,5,F
JOSH LITWILLER,SR,4,CAL,,48102,2019 San Diego Collegiate Challenge,"Mar 9, 2019","Mar 9, 2019",1500,4:18.47,10,F
JOSH LITWILLER,SR,4,CAL,,48786,NCAA Division II West Region Cross Country Championships,"Nov 17, 2018","Nov 17, 2018",6.2M,32:19.6,,N/A
JARED BUGAJ,SR,4,WALSH,,61894,G-MAC Indoor Track & Field Championships,"Feb 28, 2020","Feb 29, 2020",5000,15:16.44,6,F
JARED BUGAJ,SR,4,WALSH,,60282,GVSU Big Meet Invite (Friday),"Feb 14, 2020","Feb 14, 2020",5000,14:50.03,8,F
JARED BUGAJ,SR,4,WALSH,,59711,SPIRE Midwest Indoor T&F Open,"Jan 24, 2020","Jan 25, 2020",3000,8:50.88,15,F
JARED BUGAJ,SR,4,WALSH,,59625,Youngstown State College Invitational,"Jan 17, 2020","Jan 17, 2020",Mile,4:35.72,32,F
JARED BUGAJ,SR,4,WALSH,,52647,National Catholic Invitational,"Sep 20, 2019","Sep 20, 2019",5M,26:45.8,,N/A
JARED BUGAJ,SR,4,WALSH,,52643,Tommy Evans Invitational,"Sep 7, 2019","Sep 7, 2019",3.88M,20:29.5,,N/A
JARED BUGAJ,SR,4,WALSH,,53658,Harrison Dillard Twilight,"May 10, 2019","May 10, 2019",5000,14:57.22,4,F
JARED BUGAJ,SR,4,WALSH,,53655,G-MAC Outdoor Track and Field Championships,"May 2, 2019","May 4, 2019",10000,31:45.75,6,F
JARED BUGAJ,SR,4,WALSH,,52636,Bison Outdoor Classic,"Apr 13, 2019","Apr 14, 2019",5000,15:16.74,28,F
JARED BUGAJ,SR,4,WALSH,,53111,Cedarville University Yellow Jacket Collegiate Outdoor Open,"Mar 30, 2019","Mar 30, 2019",5000,15:29.82,2,F
JARED BUGAJ,SR,4,WALSH,,52785,2019 G-MAC Indoor Track & Field Championships,"Feb 22, 2019","Feb 23, 2019",5000,15:38.48,13,F
CRISTHIAN MACIAS,SO,2,STANISLAUS,,62820,Kim Duyst Invitational,"Mar 6, 2020","Mar 7, 2020",5000,15:15.19,8,F
EZRA MUTAI,FR,1,AMERICAN,,63788,Northeast-10 Indoor Track & Field Championships,"Feb 20, 2020","Feb 21, 2020",3000,8:22.45,2,F
EZRA MUTAI,FR,1,AMERICAN,,63788,Northeast-10 Indoor Track & Field Championships,"Feb 20, 2020","Feb 21, 2020",5000,14:55.10,1,F
